TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-02-04 11:13:10.740879,24.0,45.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,0,1,0,0
2020-02-04 11:13:22.093402,23.0,47.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,0,1,0,0
2020-02-04 11:13:28.411104,23.0,49.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:13:34.716052,23.0,50.0,26.0,46.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:13:41.075236,23.0,50.0,27.0,46.0,25.0,41.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:13:49.897323,23.0,50.0,27.0,46.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:13:56.197609,23.0,49.0,27.0,46.0,25.0,40.0,23.0,49.0,29.0,38.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:14:05.023452,24.0,48.0,27.0,46.0,25.0,37.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:14:16.377079,24.0,47.0,27.0,46.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:14:25.221556,25.0,44.0,27.0,45.0,25.0,40.0,23.0,45.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:14:34.112233,26.0,44.0,27.0,45.0,25.0,40.0,23.0,48.0,30.0,37.0,26.0,39.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:14:42.936946,26.0,44.0,27.0,45.0,26.0,41.0,23.0,49.0,30.0,37.0,26.0,39.0,25.0,42.0,25.0,42.0,0,1,0,0
2020-02-04 11:14:49.267690,26.0,43.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,36.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:14:55.718631,26.0,42.0,27.0,45.0,26.0,41.0,23.0,48.0,30.0,36.0,26.0,38.0,25.0,42.0,25.0,42.0,0,1,0,0
2020-02-04 11:15:04.656867,25.0,42.0,27.0,45.0,26.0,41.0,23.0,48.0,29.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:15:16.059143,24.0,43.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:15:24.909768,24.0,45.0,27.0,45.0,25.0,40.0,23.0,45.0,29.0,37.0,26.0,39.0,24.0,42.0,25.0,43.0,0,1,0,0
