TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE,M0,M1,M2,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15
2020-02-06 13:42:57.524538,36.0,22.0,31.0,39.0,29.0,37.0,26.0,47.0,34.0,30.0,32.0,31.0,29.0,37.0,29.0,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:43:11.405379,35.0,22.0,31.0,39.0,29.0,37.0,26.0,47.0,34.0,30.0,31.0,32.0,28.0,37.0,28.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:43:20.230697,33.0,28.0,31.0,39.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:43:29.055748,31.0,31.0,31.0,40.0,29.0,37.0,26.0,48.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:43:37.890150,29.0,31.0,31.0,40.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,32.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:43:46.753513,28.0,34.0,31.0,40.0,29.0,38.0,26.0,48.0,33.0,32.0,31.0,32.0,28.0,38.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:43:55.583114,28.0,35.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,32.0,28.0,38.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:44:04.411585,28.0,36.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,33.0,28.0,38.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:44:10.709989,28.0,36.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,33.0,28.0,38.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:44:17.005060,29.0,36.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,33.0,28.0,38.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:44:30.888711,29.0,36.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:44:37.176684,29.0,34.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,32.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:44:43.472034,30.0,33.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,32.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:44:49.767032,30.0,33.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:44:56.116387,30.0,32.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:45:02.427095,31.0,32.0,31.0,41.0,29.0,38.0,26.0,48.0,34.0,32.0,31.0,32.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:45:08.732485,31.0,31.0,31.0,40.0,29.0,37.0,26.0,48.0,34.0,32.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:45:17.557153,31.0,33.0,31.0,40.0,29.0,37.0,26.0,48.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:45:26.391715,32.0,32.0,31.0,40.0,29.0,37.0,26.0,48.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:45:32.703517,32.0,31.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:45:39.003769,32.0,31.0,31.0,40.0,29.0,37.0,26.0,48.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:45:47.824824,32.0,30.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,32.0,32.0,29.0,38.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
