TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE,M0,M1,M2,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15
2020-02-05 13:18:53.486900,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:19:02.307608,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:19:13.671536,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:19:27.559331,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:19:36.391285,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:19:45.218871,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:20:09.215918,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:20:33.216182,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:20:39.525802,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:20:48.339891,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
